,delores,ours
10,"""a1"", ""a3"", ""a5"", ""a6"", ""a8"", ""a10"", ""a11"", ""a13"", ""a15"", ""a16"", ""a18"", ""a20"", ""a21"", ""a23"", ""a25"", ""a2"", ""a7"", ""a12"", ""a17"", ""a22"", ""a4"", ""a9"", ""a14"", ""a19"", ""a24"", ""b1"", ""b3"", ""b5"", ""b2"", ""b4"", ""b6"", ""b7"", ""b8"", ""b11"", ""b9"", ""b14"", ""b10"", ""b12"", ""b17"", ""b13"", ""b18"", ""b15"", ""b21"", ""b16"", ""b22"", ""b28"", ""b20"", ""b29"", ""b32"", ""b44"", ""b23"", ""b56"", ""b25"", ""b27"", ""b38"", ""b48"", ""b30"", ""b33"", ""b45"", ""b52"", ""b31"", ""b41"", ""b51"", ""b34"", ""b42"", ""b54"", ""b73"", ""b120"", ""b35"", ""b55"", ""b76"", ""b65""","a1, a10, a11, a12, a13, a14, a15, a16, a17, a18, a19, a2, a20, a21, a22, a23, a24, a25, a3, a4, a5, a6, a7, a8, a9, b1, b10, b11, b12, b120, b13, b14, b15, b16, b17, b18, b2, b20, b21, b22, b23, b25, b27, b28, b29, b3, b30, b31, b32, b33, b34, b35, b38, b4, b41, b42, b44, b45, b48, b5, b51, b52, b54, b55, b56, b6, b65, b7, b73, b76, b8, b9"
11,"""a1"", ""a3"", ""a5"", ""a6"", ""a8"", ""a10"", ""a11"", ""a13"", ""a15"", ""a16"", ""a18"", ""a20"", ""a21"", ""a23"", ""a25"", ""a2"", ""a7"", ""a12"", ""a17"", ""a22"", ""a4"", ""a9"", ""a14"", ""a19"", ""a24"", ""b1"", ""b3"", ""b5"", ""b2"", ""b4"", ""b6"", ""b7"", ""b8"", ""b10"", ""b9"", ""b11"", ""b12"", ""b16"", ""b13"", ""b35"", ""b14"", ""b17"", ""b15"", ""b23"", ""b18"", ""b28"", ""b19"", ""b21"", ""b20"", ""b25"", ""b33"", ""b36"", ""b155""","a1, a10, a11, a12, a13, a14, a15, a16, a17, a18, a19, a2, a20, a21, a22, a23, a24, a25, a3, a4, a5, a6, a7, a8, a9, b1, b10, b11, b12, b13, b14, b15, b155, b16, b17, b18, b19, b2, b20, b21, b23, b25, b28, b3, b33, b35, b36, b4, b5, b6, b7, b8, b9"
12,"""a1"", ""a3"", ""a5"", ""a6"", ""a8"", ""a10"", ""a11"", ""a13"", ""a15"", ""a16"", ""a18"", ""a20"", ""a21"", ""a23"", ""a25"", ""a2"", ""a7"", ""a12"", ""a17"", ""a22"", ""a4"", ""a9"", ""a14"", ""a19"", ""a24"", ""b1"", ""b3"", ""b5"", ""b2"", ""b4"", ""b6"", ""b8"", ""b7"", ""b9"", ""b10"", ""b13"", ""b11"", ""b12""","a1, a10, a11, a12, a13, a14, a15, a16, a17, a18, a19, a2, a20, a21, a22, a23, a24, a25, a3, a4, a5, a6, a7, a8, a9, b1, b10, b11, b12, b13, b2, b3, b4, b5, b6, b7, b8, b9"
13,"""a1"", ""a3"", ""a5"", ""a6"", ""a8"", ""a10"", ""a11"", ""a13"", ""a15"", ""a16"", ""a18"", ""a20"", ""a21"", ""a23"", ""a25"", ""a2"", ""a7"", ""a12"", ""a17"", ""a22"", ""a4"", ""a9"", ""a14"", ""a19"", ""a24"", ""b1"", ""b3"", ""b5"", ""b2"", ""b4"", ""b6"", ""b7"", ""b8"", ""b10"", ""b12"", ""b16""","a1, a10, a11, a12, a13, a14, a15, a16, a17, a18, a19, a2, a20, a21, a22, a23, a24, a25, a3, a4, a5, a6, a7, a8, a9, b1, b10, b12, b16, b2, b3, b4, b5, b6, b7, b8"
14,"""a1"", ""a3"", ""a5"", ""a6"", ""a8"", ""a10"", ""a11"", ""a13"", ""a15"", ""a16"", ""a18"", ""a20"", ""a21"", ""a23"", ""a25"", ""a2"", ""a7"", ""a12"", ""a17"", ""a22"", ""a4"", ""a9"", ""a14"", ""a19"", ""a24"", ""b1"", ""b3"", ""b5"", ""b2"", ""b4"", ""b6"", ""b7"", ""b8"", ""b9"", ""b11"", ""b10"", ""b13"", ""b17"", ""b12"", ""b14"", ""b15"", ""b16"", ""b18"", ""b21"", ""b19"", ""b22"", ""b62"", ""b20"", ""b24"", ""b28"", ""b23"", ""b34"", ""b25"", ""b36"", ""b39"", ""b26"", ""b27"", ""b31"", ""b47"", ""b29"", ""b32"", ""b35"", ""b48"", ""b77"", ""b30"", ""b37"", ""b57"", ""b59"", ""b138"", ""b33"", ""b40"", ""b43"", ""b66"", ""b87"", ""b38"", ""b42"", ""b41"", ""b45"", ""b186"", ""b44"", ""b49"", ""b51"", ""b55"", ""b70"", ""b46"", ""b52"", ""b54"", ""b64"", ""b88"", ""b92"", ""b76"", ""b50"", ""b58"", ""b67"", ""b69"", ""b72"", ""b81"", ""b126"", ""b65"", ""b100"", ""b135"", ""b143"", ""b145"", ""b107"", ""b53"", ""b60"", ""b74"", ""b78"", ""b80"", ""b96"", ""b101"", ""b109"", ""b158"", ""b154"", ""b120"", ""b83"", ""b200"", ""b108"", ""b133"", ""b184"", ""b116"", ""b99"", ""b56"", ""b63"", ""b73"", ""b86"", ""b91"", ""b102"", ""b105"", ""b111"", ""b131"", ""b140"", ""b156"", ""b170"", ""b176"", ""b160"", ""b139"", ""b195"", ""b113"", ""b149"", ""b93"", ""b115"", ""b172"", ""b194"", ""b103"", ""b182"", ""b130"", ""b174"", ""b164"", ""b61"", ""b71"", ""b79"", ""b89"", ""b112"", ""b132"", ""b144"", ""b165"", ""b167"", ""b179"", ""b198"", ""b75"", ""b90"", ""b119"", ""b178"", ""b199"", ""b173"", ""b181"", ""b129"", ""b153"", ""b171"", ""b95"", ""b168"", ""b189"", ""b106"", ""b124"", ""b147"", ""b183"", ""b123"", ""b185"", ""b121"", ""b180"", ""b137"", ""b98"", ""b196"", ""b110"", ""b188"", ""b159"", ""b85"", ""b114"", ""b155"", ""b175"", ""b68"", ""b94"", ""b117"", ""b125"", ""b128"", ""b136"", ""b150"", ""b161"", ""b192"", ""b197"", ""b122"", ""b134"", ""b146"", ""b162"", ""b84"", ""b141"", ""b157"", ""b177"", ""b97"", ""b152"", ""b104"", ""b187"", ""b151"", ""b163"", ""b118"", ""b193"", ""b127"", ""b82"", ""b148"", ""b142"", ""b169"", ""b166"", ""b191"", ""b190""","a1, a10, a11, a12, a13, a14, a15, a16, a17, a18, a19, a2, a20, a21, a22, a23, a24, a25, a3, a4, a5, a6, a7, a8, a9, b1, b10, b100, b101, b102, b103, b104, b105, b106, b107, b108, b109, b11, b110, b111, b112, b113, b114, b115, b116, b117, b118, b119, b12, b120, b121, b122, b123, b124, b125, b126, b127, b128, b129, b13, b130, b131, b132, b133, b134, b135, b136, b137, b138, b139, b14, b140, b141, b142, b143, b144, b145, b146, b147, b148, b149, b15, b150, b151, b152, b153, b154, b155, b156, b157, b158, b159, b16, b160, b161, b162, b163, b164, b165, b166, b167, b168, b169, b17, b170, b171, b172, b173, b174, b175, b176, b177, b178, b179, b18, b180, b181, b182, b183, b184, b185, b186, b187, b188, b189, b19, b190, b191, b192, b193, b194, b195, b196, b197, b198, b199, b2, b20, b200, b21, b22, b23, b24, b25, b26, b27, b28, b29, b3, b30, b31, b32, b33, b34, b35, b36, b37, b38, b39, b4, b40, b41, b42, b43, b44, b45, b46, b47, b48, b49, b5, b50, b51, b52, b53, b54, b55, b56, b57, b58, b59, b6, b60, b61, b62, b63, b64, b65, b66, b67, b68, b69, b7, b70, b71, b72, b73, b74, b75, b76, b77, b78, b79, b8, b80, b81, b82, b83, b84, b85, b86, b87, b88, b89, b9, b90, b91, b92, b93, b94, b95, b96, b97, b98, b99"
15,"""a1"", ""a3"", ""a5"", ""a6"", ""a8"", ""a10"", ""a11"", ""a13"", ""a15"", ""a16"", ""a18"", ""a20"", ""a21"", ""a23"", ""a25"", ""a2"", ""a7"", ""a12"", ""a17"", ""a22"", ""a4"", ""a9"", ""a14"", ""a19"", ""a24"", ""b1"", ""b3"", ""b5"", ""b2"", ""b4"", ""b6"", ""b7"", ""b8"", ""b9"", ""b10"", ""b14"", ""b11"", ""b12"", ""b13"", ""b15"", ""b16"", ""b17"", ""b18"", ""b21"", ""b181"", ""b24""","a1, a10, a11, a12, a13, a14, a15, a16, a17, a18, a19, a2, a20, a21, a22, a23, a24, a25, a3, a4, a5, a6, a7, a8, a9, b1, b10, b11, b12, b13, b14, b15, b16, b17, b18, b181, b2, b21, b24, b3, b4, b5, b6, b7, b8, b9"
16,"""a1"", ""a3"", ""a5"", ""a6"", ""a8"", ""a10"", ""a11"", ""a13"", ""a15"", ""a16"", ""a18"", ""a20"", ""a21"", ""a23"", ""a25"", ""a2"", ""a7"", ""a12"", ""a17"", ""a22"", ""a4"", ""a9"", ""a14"", ""a19"", ""a24"", ""b1"", ""b3"", ""b5"", ""b2"", ""b4"", ""b6"", ""b7"", ""b10""","a1, a10, a11, a12, a13, a14, a15, a16, a17, a18, a19, a2, a20, a21, a22, a23, a24, a25, a3, a4, a5, a6, a7, a8, a9, b1, b10, b2, b3, b4, b5, b6, b7"
17,"""a1"", ""a3"", ""a5"", ""a6"", ""a8"", ""a10"", ""a11"", ""a13"", ""a15"", ""a16"", ""a18"", ""a20"", ""a21"", ""a23"", ""a25"", ""a2"", ""a7"", ""a12"", ""a17"", ""a22"", ""a4"", ""a9"", ""a14"", ""a19"", ""a24"", ""b1"", ""b3"", ""b5"", ""b2"", ""b4"", ""b6"", ""b7"", ""b8"", ""b10"", ""b9"", ""b12"", ""b11"", ""b13"", ""b15"", ""b14"", ""b17"", ""b22"", ""b16"", ""b20"", ""b23"", ""b33"", ""b18"", ""b21"", ""b28"", ""b19"", ""b32"", ""b24"", ""b39"", ""b25"", ""b37"", ""b26"", ""b29"", ""b31"", ""b51"", ""b56"", ""b27"", ""b34"", ""b36"", ""b87"", ""b30"", ""b41"", ""b58"", ""b67"", ""b73"", ""b35"", ""b42"", ""b66"", ""b38"", ""b43"", ""b46"", ""b71"", ""b77"", ""b40"", ""b45"", ""b50"", ""b53"", ""b59"", ""b64"", ""b86"", ""b61"", ""b89"", ""b147"", ""b44"", ""b48"", ""b52"", ""b60"", ""b65"", ""b70"", ""b91"", ""b95"", ""b105"", ""b142"", ""b122"", ""b96"", ""b62"", ""b160"", ""b127"", ""b107"", ""b47"", ""b54"", ""b63"", ""b72"", ""b76"", ""b92"", ""b94"", ""b139"", ""b159"", ""b165"", ""b167"", ""b99"", ""b125"", ""b140"", ""b189"", ""b152"", ""b119"", ""b112"", ""b68"", ""b80"", ""b129"", ""b49"", ""b69"", ""b75"", ""b85"", ""b90"", ""b97"", ""b110"", ""b128"", ""b153"", ""b179"", ""b192"", ""b74"", ""b83"", ""b103"", ""b176"", ""b82"", ""b114"", ""b108"", ""b102"", ""b185"", ""b169"", ""b183"", ""b150"", ""b170"", ""b151"", ""b186"", ""b131"", ""b164"", ""b193"", ""b141"", ""b188"", ""b171"", ""b191"", ""b93"", ""b138"", ""b157"", ""b200"", ""b55"", ""b78"", ""b81"", ""b88"", ""b100"", ""b104"", ""b115"", ""b117"", ""b126"", ""b174"", ""b177"", ""b194"", ""b84"", ""b113"", ""b155"", ""b178"", ""b109"", ""b130"", ""b136"", ""b180"", ""b190"", ""b101"", ""b124"", ""b148"", ""b162"", ""b166"", ""b182"", ""b98"", ""b133"", ""b195"", ""b111"", ""b137"", ""b163"", ""b132"", ""b181"", ""b120"", ""b158"", ""b57"", ""b175"", ""b149"", ""b143"", ""b118"", ""b106"", ""b79"", ""b116"", ""b123"", ""b135"", ""b145"", ""b156"", ""b168"", ""b196"", ""b198"", ""b121"", ""b146"", ""b172"", ""b187"", ""b134"", ""b173"", ""b144"", ""b199"", ""b161"", ""b184"", ""b197"", ""b154""","a1, a10, a11, a12, a13, a14, a15, a16, a17, a18, a19, a2, a20, a21, a22, a23, a24, a25, a3, a4, a5, a6, a7, a8, a9, b1, b10, b100, b101, b102, b103, b104, b105, b106, b107, b108, b109, b11, b110, b111, b112, b113, b114, b115, b116, b117, b118, b119, b12, b120, b121, b122, b123, b124, b125, b126, b127, b128, b129, b13, b130, b131, b132, b133, b134, b135, b136, b137, b138, b139, b14, b140, b141, b142, b143, b144, b145, b146, b147, b148, b149, b15, b150, b151, b152, b153, b154, b155, b156, b157, b158, b159, b16, b160, b161, b162, b163, b164, b165, b166, b167, b168, b169, b17, b170, b171, b172, b173, b174, b175, b176, b177, b178, b179, b18, b180, b181, b182, b183, b184, b185, b186, b187, b188, b189, b19, b190, b191, b192, b193, b194, b195, b196, b197, b198, b199, b2, b20, b200, b21, b22, b23, b24, b25, b26, b27, b28, b29, b3, b30, b31, b32, b33, b34, b35, b36, b37, b38, b39, b4, b40, b41, b42, b43, b44, b45, b46, b47, b48, b49, b5, b50, b51, b52, b53, b54, b55, b56, b57, b58, b59, b6, b60, b61, b62, b63, b64, b65, b66, b67, b68, b69, b7, b70, b71, b72, b73, b74, b75, b76, b77, b78, b79, b8, b80, b81, b82, b83, b84, b85, b86, b87, b88, b89, b9, b90, b91, b92, b93, b94, b95, b96, b97, b98, b99"
18,"""a1"", ""a3"", ""a5"", ""a6"", ""a8"", ""a10"", ""a11"", ""a13"", ""a15"", ""a16"", ""a18"", ""a20"", ""a21"", ""a23"", ""a25"", ""a2"", ""a7"", ""a12"", ""a17"", ""a22"", ""a4"", ""a9"", ""a14"", ""a19"", ""a24"", ""b1"", ""b3"", ""b5"", ""b2"", ""b4"", ""b6"", ""b8"", ""b7"", ""b10"", ""b9"", ""b11"", ""b18"", ""b12"", ""b13"", ""b14"", ""b15"", ""b16"", ""b17"", ""b19"", ""b22"", ""b24"", ""b37"", ""b20"", ""b23"", ""b28"", ""b21"", ""b26"", ""b29"", ""b42"", ""b25"", ""b38"", ""b40"", ""b49"", ""b27"", ""b45"", ""b87"", ""b30"", ""b34"", ""b41"", ""b51"", ""b31"", ""b36"", ""b52"", ""b77"", ""b32"", ""b43"", ""b33"", ""b44"", ""b47"", ""b50"", ""b35"", ""b48"", ""b55"", ""b58"", ""b106"", ""b39"", ""b53"", ""b59"", ""b64"", ""b76"", ""b102"", ""b172"", ""b149"", ""b171"", ""b63"", ""b85"", ""b46"", ""b57"", ""b61"", ""b68"", ""b70"", ""b74"", ""b81"", ""b124"", ""b147"", ""b91"", ""b164"", ""b80"", ""b107"", ""b54"", ""b60"", ""b71"", ""b75"", ""b86"", ""b132"", ""b142"", ""b152"", ""b154"", ""b122"", ""b90"", ""b180"", ""b181"", ""b199"", ""b72"", ""b104"", ""b192"", ""b56"", ""b66"", ""b69"", ""b82"", ""b103"", ""b178"", ""b126"", ""b153"", ""b165"", ""b173"", ""b95"", ""b112"", ""b138"", ""b162"", ""b191"", ""b197"", ""b137"", ""b99"", ""b182"", ""b62"", ""b73"", ""b83"", ""b93"", ""b100"", ""b130"", ""b134"", ""b136"", ""b144"", ""b150"", ""b157"", ""b94"", ""b101"", ""b127"", ""b166"", ""b175"", ""b183"", ""b123"", ""b119"", ""b156"", ""b196"", ""b98"", ""b125"", ""b145"", ""b179"", ""b67"", ""b114"", ""b140"", ""b163"", ""b194"", ""b108"", ""b174"", ""b96"", ""b176"", ""b109"", ""b170"", ""b84"", ""b161"", ""b189"", ""b111"", ""b187"", ""b129"", ""b160"", ""b88"", ""b177"", ""b65"", ""b79"", ""b110"", ""b135"", ""b146"", ""b151"", ""b158"", ""b167"", ""b190"", ""b113"", ""b118"", ""b128"", ""b139"", ""b195"", ""b92"", ""b121"", ""b143"", ""b168"", ""b186"", ""b105"", ""b148"", ""b185"", ""b89"", ""b131"", ""b184"", ""b97"", ""b159"", ""b115"", ""b188"", ""b200"", ""b193"", ""b169"", ""b120"", ""b155"", ""b78"", ""b117"", ""b141"", ""b116"", ""b133"", ""b198""","a1, a10, a11, a12, a13, a14, a15, a16, a17, a18, a19, a2, a20, a21, a22, a23, a24, a25, a3, a4, a5, a6, a7, a8, a9, b1, b10, b100, b101, b102, b103, b104, b105, b106, b107, b108, b109, b11, b110, b111, b112, b113, b114, b115, b116, b117, b118, b119, b12, b120, b121, b122, b123, b124, b125, b126, b127, b128, b129, b13, b130, b131, b132, b133, b134, b135, b136, b137, b138, b139, b14, b140, b141, b142, b143, b144, b145, b146, b147, b148, b149, b15, b150, b151, b152, b153, b154, b155, b156, b157, b158, b159, b16, b160, b161, b162, b163, b164, b165, b166, b167, b168, b169, b17, b170, b171, b172, b173, b174, b175, b176, b177, b178, b179, b18, b180, b181, b182, b183, b184, b185, b186, b187, b188, b189, b19, b190, b191, b192, b193, b194, b195, b196, b197, b198, b199, b2, b20, b200, b21, b22, b23, b24, b25, b26, b27, b28, b29, b3, b30, b31, b32, b33, b34, b35, b36, b37, b38, b39, b4, b40, b41, b42, b43, b44, b45, b46, b47, b48, b49, b5, b50, b51, b52, b53, b54, b55, b56, b57, b58, b59, b6, b60, b61, b62, b63, b64, b65, b66, b67, b68, b69, b7, b70, b71, b72, b73, b74, b75, b76, b77, b78, b79, b8, b80, b81, b82, b83, b84, b85, b86, b87, b88, b89, b9, b90, b91, b92, b93, b94, b95, b96, b97, b98, b99"
19,"""a1"", ""a3"", ""a5"", ""a6"", ""a8"", ""a10"", ""a11"", ""a13"", ""a15"", ""a16"", ""a18"", ""a20"", ""a21"", ""a23"", ""a25"", ""a2"", ""a7"", ""a12"", ""a17"", ""a22"", ""a4"", ""a9"", ""a14"", ""a19"", ""a24"", ""b1"", ""b3"", ""b5"", ""b2"", ""b4"", ""b6"", ""b7"", ""b9"", ""b12"", ""b15"", ""b30""","a1, a10, a11, a12, a13, a14, a15, a16, a17, a18, a19, a2, a20, a21, a22, a23, a24, a25, a3, a4, a5, a6, a7, a8, a9, b1, b12, b15, b2, b3, b30, b4, b5, b6, b7, b9"
20,"""a1"", ""a3"", ""a5"", ""a6"", ""a8"", ""a10"", ""a11"", ""a13"", ""a15"", ""a16"", ""a18"", ""a20"", ""a21"", ""a23"", ""a25"", ""a2"", ""a7"", ""a12"", ""a17"", ""a22"", ""a4"", ""a9"", ""a14"", ""a19"", ""a24"", ""b1"", ""b3"", ""b5"", ""b2"", ""b4"", ""b6"", ""b7"", ""b9"", ""b8"", ""b11"", ""b10"", ""b13"", ""b12"", ""b20"", ""b14"", ""b15"", ""b25"", ""b16"", ""b18"", ""b17"", ""b21"", ""b24""","a1, a10, a11, a12, a13, a14, a15, a16, a17, a18, a19, a2, a20, a21, a22, a23, a24, a25, a3, a4, a5, a6, a7, a8, a9, b1, b10, b11, b12, b13, b14, b15, b16, b17, b18, b2, b20, b21, b24, b25, b3, b4, b5, b6, b7, b8, b9"
21,"""a1"", ""a3"", ""a5"", ""a6"", ""a8"", ""a10"", ""a11"", ""a13"", ""a15"", ""a16"", ""a18"", ""a20"", ""a21"", ""a23"", ""a25"", ""a2"", ""a7"", ""a12"", ""a17"", ""a22"", ""a4"", ""a9"", ""a14"", ""a19"", ""a24"", ""b1"", ""b3"", ""b5"", ""b2"", ""b4"", ""b6"", ""b7"", ""b8"", ""b9"", ""b10"", ""b11"", ""b13"", ""b12"", ""b20"", ""b14"", ""b18"", ""b36"", ""b15"", ""b19"", ""b16"", ""b22"", ""b17"", ""b25"", ""b27"", ""b21"", ""b24"", ""b23"", ""b28"", ""b32"", ""b34"", ""b43"", ""b26"", ""b37"", ""b41"", ""b128"", ""b29"", ""b40"", ""b30"", ""b35"", ""b42"", ""b122"", ""b31"", ""b44"", ""b53"", ""b56"", ""b33"", ""b39"", ""b60"", ""b111"", ""b67"", ""b38"", ""b48"", ""b62"", ""b64"", ""b45"", ""b54"", ""b57"", ""b46"", ""b80"", ""b103"", ""b47"", ""b50"", ""b74"", ""b85"", ""b97"", ""b174"", ""b49"", ""b93"", ""b114"", ""b171"", ""b110"", ""b159"", ""b99"", ""b157"", ""b117"", ""b125"", ""b172"", ""b66"", ""b102"", ""b51"", ""b58"", ""b83"", ""b76"", ""b84"", ""b131"", ""b161"", ""b72"", ""b116"", ""b141"", ""b175"", ""b139"", ""b156"", ""b92"", ""b108"", ""b180"", ""b52"", ""b61"", ""b65"", ""b71"", ""b77"", ""b89"", ""b119"", ""b78"", ""b86"", ""b130"", ""b153"", ""b186"", ""b105"", ""b138"", ""b98"", ""b121"", ""b162"", ""b185"", ""b152"", ""b81"", ""b127"", ""b160"", ""b198"", ""b59"", ""b55"", ""b69"", ""b73"", ""b87"", ""b96"", ""b106"", ""b118"", ""b123"", ""b133"", ""b135"", ""b137"", ""b145"", ""b147"", ""b194"", ""b79"", ""b149"", ""b173"", ""b188"", ""b68"", ""b148"", ""b167"", ""b90"", ""b115"", ""b166"", ""b178"", ""b88"", ""b120"", ""b177"", ""b134"", ""b170"", ""b101"", ""b154"", ""b146"", ""b191"", ""b132"", ""b187"", ""b124"", ""b169"", ""b107"", ""b193"", ""b109"", ""b192"", ""b63"", ""b75"", ""b91"", ""b95"", ""b104"", ""b113"", ""b129"", ""b140"", ""b150"", ""b158"", ""b164"", ""b179"", ""b182"", ""b184"", ""b190"", ""b200"", ""b82"", ""b126"", ""b155"", ""b168"", ""b195"", ""b199"", ""b136"", ""b165"", ""b189"", ""b94"", ""b163"", ""b70"", ""b100"", ""b183"", ""b144"", ""b196"", ""b143"", ""b176"", ""b112"", ""b142"", ""b181"", ""b151"", ""b197""","a1, a10, a11, a12, a13, a14, a15, a16, a17, a18, a19, a2, a20, a21, a22, a23, a24, a25, a3, a4, a5, a6, a7, a8, a9, b1, b10, b100, b101, b102, b103, b104, b105, b106, b107, b108, b109, b11, b110, b111, b112, b113, b114, b115, b116, b117, b118, b119, b12, b120, b121, b122, b123, b124, b125, b126, b127, b128, b129, b13, b130, b131, b132, b133, b134, b135, b136, b137, b138, b139, b14, b140, b141, b142, b143, b144, b145, b146, b147, b148, b149, b15, b150, b151, b152, b153, b154, b155, b156, b157, b158, b159, b16, b160, b161, b162, b163, b164, b165, b166, b167, b168, b169, b17, b170, b171, b172, b173, b174, b175, b176, b177, b178, b179, b18, b180, b181, b182, b183, b184, b185, b186, b187, b188, b189, b19, b190, b191, b192, b193, b194, b195, b196, b197, b198, b199, b2, b20, b200, b21, b22, b23, b24, b25, b26, b27, b28, b29, b3, b30, b31, b32, b33, b34, b35, b36, b37, b38, b39, b4, b40, b41, b42, b43, b44, b45, b46, b47, b48, b49, b5, b50, b51, b52, b53, b54, b55, b56, b57, b58, b59, b6, b60, b61, b62, b63, b64, b65, b66, b67, b68, b69, b7, b70, b71, b72, b73, b74, b75, b76, b77, b78, b79, b8, b80, b81, b82, b83, b84, b85, b86, b87, b88, b89, b9, b90, b91, b92, b93, b94, b95, b96, b97, b98, b99"
22,"""a1"", ""a3"", ""a5"", ""a6"", ""a8"", ""a10"", ""a11"", ""a13"", ""a15"", ""a16"", ""a18"", ""a20"", ""a21"", ""a23"", ""a25"", ""a2"", ""a7"", ""a12"", ""a17"", ""a22"", ""a4"", ""a9"", ""a14"", ""a19"", ""a24"", ""b1"", ""b3"", ""b5"", ""b2"", ""b4"", ""b6""","a1, a10, a11, a12, a13, a14, a15, a16, a17, a18, a19, a2, a20, a21, a22, a23, a24, a25, a3, a4, a5, a6, a7, a8, a9, b1, b2, b3, b4, b5, b6"
23,"""a1"", ""a3"", ""a5"", ""a6"", ""a8"", ""a10"", ""a11"", ""a13"", ""a15"", ""a16"", ""a18"", ""a20"", ""a21"", ""a23"", ""a25"", ""a2"", ""a7"", ""a12"", ""a17"", ""a22"", ""a4"", ""a9"", ""a14"", ""a19"", ""a24"", ""b1"", ""b3"", ""b5"", ""b2"", ""b4"", ""b6"", ""b7"", ""b8"", ""b9"", ""b12"", ""b10"", ""b16"", ""b13"", ""b18"", ""b14"", ""b15"", ""b17"", ""b24"", ""b19"", ""b27"", ""b22"", ""b25"", ""b26""","a1, a10, a11, a12, a13, a14, a15, a16, a17, a18, a19, a2, a20, a21, a22, a23, a24, a25, a3, a4, a5, a6, a7, a8, a9, b1, b10, b12, b13, b14, b15, b16, b17, b18, b19, b2, b22, b24, b25, b26, b27, b3, b4, b5, b6, b7, b8, b9"
